code,ergp_line_item,mda,mother_ministry,amount,similarity_score,mandate_deviation_score
ERGP30238062,SUPPLY AND INSTALLATION OF 5 NOS. ABB 500KVA TRANSFORMER IN SELECTED LOCATIONS IN AWKA NORTH/ SOUTH FEDERAL CONSTITUENCY ANAMBRA STATE,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,35000000.0,0.3174,68.26
ERGP30238065,"SUPPLY OF GRAINS TO KARAYE/ROGO FEDERAL CONSTITUENCY KANO STATE
",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,0.2881,71.19
ERGP30238067,"PROVISION OF FARM INPUTS TO THE PEOPLE OF YAURI, NGASKI AND SHANGA, KEBBI STATE",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,21000000.0,0.2816,71.84
ERGP30238068,SUPPLY OF ASSORTED GRAINS IN SOME SELECTED AREAS IN LAGOS ISLAND FEDERAL CONSTITUENCY II,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,0.3617,63.83
ERGP30238070,"SUPPLY OF FERTILIZERS AND RICE GRAINS IN ALKALERI /KIRFI FEDERAL CONSTITUENCY, BAUCHI STATE.",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,35000000.0,0.2706,72.94
ERGP30238074,SUPPLY OF GRAINS IN SUPPORT OF THE LESS PRIVILEDGE IN TOTO FEDERAL CONSTITUENCY NASARAWA STATE,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,0.2589,74.11
ERGP30238076,"EROSION CONTROL WORKS AT GAMBORU-KANUMBURI, DUMBA, BULABULIM, PUMP HOUSE, GHANA, ZAMIYA AND GAULONU DIRA NGALA RIVER BANK IN BAMA NGALA",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,140000000.0,0.318,68.2
ERGP30238080,"SUPPLY OF FARM IMPLEMENTS FOR OKPOGA RURAL WOMEN IN ADO/OKPKWU/OGBADIBO FEDERAL CONSTITUENCY, BENUE STATE",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,35000000.0,0.362,63.8
ERGP30238084,SUPPLY OF GRAINS TO FARMERS ACROSS ORHIONMWON/UHUNMWODE FEDERAL CONSTITUENCY EDO STATE,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,7000000.0,0.3235,67.65
ERGP30238087,SUPPLY OF FERTILIZERS TO FARMERS IN YAMALTU-DEBA FEDERAL CONSTITUENCY GOMBE STATE.,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,21000000.0,0.3026,69.74
ERGP30238091,"SUPPLY OF GRAINS TO KAGA/GUBIO/MAGUMERI FEDERAL CONSTITUENCY, BORNO STATE",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,0.2843,71.57
ERGP30238099,"PROVISION OF GRAINS IN MAGAMA/BADIKKO/NABARDO, TORO LOCAL GOVERNMENT AREA BAUCHI STATE,",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,0.3126,68.74
ERGP30238101,"SUPPLY AND DISTRIBUTION OF 3'' INCHES IRRIGATION PUMPING MACHINE FOR VARIOUS FARMERS OF GADA/GORONYO FEDERAL CONSTITUENCY SOKOTO STATE,",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,0.2759,72.41
ERGP30238103,"SUPPLY OF GRAINS TO BAGUDO/SURU FEDERAL CONSTITUENCY, KEBBI STATE
",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,0.2704,72.96
ERGP30238106,"SUPPLY OF GRAINS TO OYI/AYAMELUM FEDERAL CONSTITUENCY, ANAMBRA STATE.
",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,0.2734,72.66
ERGP30238109,"SUPPLY OF 3"" INCHES WATER PUMPING MACHINE TO KOKO-BESSE/MAIYAMA FEDERAL CONSTITUENCY , KEBBI STATE.",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,21000000.0,0.241,75.9
ERGP30238112,"SUPPLY OF GRAINS TO BIRNIN KEBBI, KALGO, BUNZA FEDERAL CONSTITUENCY KEBBI STATE",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,21000000.0,0.2151,78.49
ERGP30238115,"SUPPLY OF GRAINS TO UGHELLI NORTH / UGHELLI SOUTH/ UDU FEDERAL CONSTITUENCY, DELTA STATE,",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,0.2092,79.08
ERGP30238117,"PROVISION OF EMPOWERMENT GRANTS TO SUPPORT SMALL SCALE BUSINESSES IN BAYELSA EAST SENATORIAL DISTRICT, BAYELSA STATE.",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,0.1637,83.63
ERGP30238120,"CONSTRUCTION OF ROAD WITH CULVERTS AND DRAINAGES IN GUBAHO VILLAGE TO JARADALI WARD IN BIU/BAYO/KWAYA KUSAR/SHANI FEDERAL CONSTITUENCY, BORNO",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,980000000.0,0.2728,72.72
ERGP30238123,"SUPPLY OF MOTORCYCLES TO UNEMPLOYED YOUTHS IN ISUIKWUATO/UMUNNEOCHI FED CONST, ABIA STATE",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,35000000.0,0.2541,74.59
ERGP30238125,"SUPPLY OF MOTORCYCLES AT KAMAH COMMUNITY IN FADAN KAGOMA, JEMAÃÂ LGA, KADUNA STATE",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,0.2792,72.08
ERGP30238127,"PROVISION AND INSTALLATION OF ALL-IN-ONE SOLAR STREETLIGHT AT OBA-EZE WILE ROYAL COMMUNITY, OKPUNU-OTULU NNEWI ANAMBRA STATE. (RURAL",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,31500000.0,0.2385,76.15
ERGP30238129,PROVISION AND INSTALLATION OF ALL-IN-ONE SOLAR STREETLIGHT AT KENN-AYARI STREET OFUNWENGBE COMMUNITY BENIN CITY. (RURAL DEVELOPMENT),FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,31500000.0,0.2255,77.45
ERGP30238130,"PROVISION AND INSTALLATION OF ALL-IN-ONE SOLAR STREETLIGHT AT KARIM- LAMIDO, LAU, ARDO-KOLA FEDERAL CONSTITUENCY TARABA STATE. (RURAL",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,35000000.0,0.2279,77.21
ERGP30238131,"PROVISION OF TRICYCLE TRUCKS FOR FARMERS IN RURAL COMMUNITY AT ESAN WEST, ESAN CENTRAL AND IGUEBEN FEDERAL CONSTITUENCY OF EDO STATE. (RURAL",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,35000000.0,0.2608,73.92
ERGP30238133,PROVISION AND INSTALLATION OF ONE (1) UNIT OF TRANSFORMER AT IDUMOZA COMMUNITY IN ESAN WEST LGA EDO STATE. (RURAL DEVELOPMENT),FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,11931009.0,0.3071,69.29
ERGP30238135,"TRAINING AND EMPOWERMENT OF WOMEN IN POULTRY FARMING IN ESAN WEST, ESAN EAST AND IGUEBEN IN EDO STATE. (RURAL DEVELOPMENT)",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,35000000.0,0.23,77.0
ERGP30238136,PURCHASE AND DISTRIBUTION OF AIRFORCE PESTICIDES FOR RICE FARMING & TOP G. HERBICIDES TO FARMER IN KANO CENTRAL SENATORIAL DISTRICT KANO STATE,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,140000000.0,0.1186,88.14
ERGP30238138,CONTRUCTION OF FARMERS MARKET IN ILASE IJIESA IN OSUN EAST SENATORIAL DISTRICT,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,28000000.0,0.1765,82.35
ERGP30238139,"CONSTRUCTION OF FEEDER ROADS WITHIN NINGI, DARAZO & MISAU LGAÃ¢â¬â¢S OF BAUCHI CENTRAL SENATORIAL DISTRICT, BAUCHI STATE.(RURAL DEVELOPMENT)",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,210000000.0,0.3772,62.28
ERGP30238140,"PROVISION & INSTALLATION OF INTEGRATED SOLAR SECURITY LIGHTS IN SOME SELECTED COMMUNITIES WITHIN NINGI, WARJI, GANJUWA, DARAZO, MISAU & DAMBAM",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,210000000.0,0.3629,63.71
ERGP30238141,"CONSTRUCTION OF BLOCK OF CLASSROOMS IN SHONGOM LGA, GOMBE STATE (RURAL DEVELOPMENT)",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,140000000.0,0.2846,71.54
ERGP30238144,SUPPLY OF ASSORTED FERTI LISER & HERBICIDES IN GOMBE SOUTH SENATORIAL DISTRICT,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,140000000.0,0.2338,76.62
ERGP30238148,"SUPPLY AND DISTRIBUTION OF FERTILIZER TO EMPOWER LESS PRIVILEGED INDIGENS OF RURAL FARMERS IN DUKKU, NAFADA, KWAMI FUNAKAYE AND GOMBE AREAS OF",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,175000000.0,0.2457,75.43
ERGP30238150,COMPLETION OF AL-HIKIMAH UNIVERSITY ONIMALU ROAD WITH DRAINAGE AND BOX CULVERT IN ILORIN WEST LGA OF KWARA STATE,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,350000000.0,0.2014,79.86
ERGP30238155,"COMPLETION OF ASPHALT SURFACED ROAD IN IGBOGBO-BAYEKU ROAD, LAGOS EAST SENATORIAL DISTRICT",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,280000000.0,0.3073,69.27
ERGP30238160,"CONSTRUCTION AND REHABILITATION OF SONBEAM-OLUGA STREET WITH BRIDGE AT NEW BODIJA, IBADAN, OYO SOUTH SENATORIAL DISTRICT, OYO STATE (RURAL",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,280000000.0,0.2984,70.16
ERGP30238165,REHABLITATION OF OMU GENERAL HOSPITAL IN OGUN EAST SENATORIAL DISTRICT. (RURAL DEVELOPMENT),FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,105000000.0,0.3139,68.61
ERGP30238167,"CONSTRUCTION OF ACCESS ROAD AND DRAINAGES LINKING LAMODI HOSPITAL AND OWODE MARKET ROUNDABOUT IN OFFA, KWARA STATE",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,154000000.0,0.199,80.1
ERGP30238169,"AGRICULTURAL INPUTS (CUTLASS, HOES, SPRAYERS, ETC) FOR FARMERS IN AKOKO SOUTHEAST/NORTHEAST LGAs ONDO NORTH SENATORIAL DISTRICT",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,35000000.0,0.2404,75.96
ERGP30238172,EMPOWERMENT AND SUPPLY OF GRAINS TO THE VULNERABLES IN ONDO NORTH SENATORIAL DISTRICT,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,70000000.0,0.2955,70.45
ERGP30238173,"SUPPLY OF GRAINS TO RURAL FARMERS TO ARGUNGU LGA, KEBBI NORTH SENATORIAL DISTRICT",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,119000000.0,0.1982,80.18
ERGP30238176,"PROVISION AND INSTALLATION OF LIGHTING INFRASTRUCTURE AT TSAURE, KADAMU AND OTHER FARMING COMMUNITIES (MULTIPLE LOTS)",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,630000000.0,0.2389,76.11
ERGP30238181,"PROVISION AND INSTALLATION OF LIGHTING INFRASTRUCTURE AT TUMFAFI, H/HAGO AND OTHER TOWNS AND VILLAGES (MULTIPLE LOTS)",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,700000000.0,0.2274,77.26
ERGP30238183,"COMPLETION OF SPORTS COMPLEX INCLUDING MOTORISED BOREHOLE, FLOOD LIGHT AND SOLAR STREET LIGHT IN EFON ALAAYE EKITI, EKITI STATE",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,700000000.0,0.2954,70.46
ERGP30238187,"COMPLETION OF SPORTS COMPLEX INCLUDING MOTORISED BOREHOLE, FLOOD LIGHT AND SOLAR STREET LIGHT IN IYIN EKITI, EKITI STATE",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,700000000.0,0.307,69.3
ERGP30238191,"CONSTRUCTION OF ALIU KATSINA ROAD, OKE-ODE, IFELODUN LOCAL GOVERNMENT, KWARA SOUTH",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,350000000.0,0.4008,59.92
ERGP30238193,CONSTRUCTION OF COMMUNITY ROAD IN OJOMU N.N.W AREA OF KWARA SOUTH SENATORIAL DISTRICT,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,350000000.0,0.2061,79.39
ERGP30238197,"CONSTRUCTION OF COMMUNITY TOWN HALL IN ORO AGO AREA OF IFELODUN LG.A., KWARA SOUTH SENATORIAL DISTRICT",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,70000000.0,0.2592,74.08
ERGP30238200,"CONSTRUCTION OF RURAL ROAD AND DRAINAGE FROM ALAPE TO ITAFA AREA OF ESSA DISTRICT, KWARA SOUTH SENATORIAL DISTRICT",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,280000000.0,0.2178,78.22
ERGP30238203,"CONSTRUCTION OF RURAL ROAD AND CHANNELISATION/EROSION CONTROL OF ORI AFA/OLOWA ROAD IN OFFA, KWARA STATE",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,245000000.0,0.2584,74.16
ERGP30238205,"CONSTRUCTION OF RURAL ROAD AND DRAINAGE IN SARKOSI-ASABA AREA OF SAWO DISTRICT, OFFA, KWARA SOUTH SENATORIAL DISTRICT",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,245000000.0,0.2766,72.34
ERGP30238208,CONSTRUCTION OF MOTORISED BOREHOLES ACROSS RURAL SETTLEMENTS IN IFELODUN/OYUN/OFFA LOCAL GOVERNMENT AREA OF KWARA SOUTH SENATORIAL,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,175000000.0,0.2976,70.24
ERGP30238213,CONSTRUCTION OF MOTORISED BOREHOLES ACROSS RURAL SETTLEMENTS IN IREPODUN/ISIN/EKITI/OKE-ERO LOCAL GOVERNMENT AREA OF KWARA SOUTH,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,175000000.0,0.3118,68.82
ERGP30238217,DEVELOPMENT OF TRADITIONAL COUNCIL AND CULTURAL CENTRE IN ISIN L.G.A OF KWARA SOUTH,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,175000000.0,0.2732,72.68
ERGP30238221,"CONSTRUCTION OF PERIMETER FENCING, INSTALLATION OF MOTORIZED BOREHOLE AND ELECTRIFICATION OF VOCATIONAL CENTERS IN ERIN ILE, OMUPO, IGBAJA AND",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,210000000.0,0.2485,75.15
ERGP30238225,"CONSTRUCTION AND UPGRADE OF YOUTH SPORT/DEVELOPMENT CENTRE IN LAMORDI AND ESSA C AREA OF OFFA, KWARA SOUTH",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,315000000.0,0.2767,72.33
ERGP30238228,"CONSTRUCTION, MODERNISATION AND UPGRADE OF MOTOR PARKS IN OSI, OKE ODE, OMU ARAN, OWODE AND ERIN ILE AREAS OF KWARA SOUTH SENATORIAL DISTRICT",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,210000000.0,0.2809,71.91
ERGP30238233,"CONSTRUCTION AND DEVELOPMENT OF A SPORTS AND ATHLETIC CENTRE IN OFFA GRAMAR SCHOOL, OFFA, KWARA SOUTH SENATORIAL DISTRICT",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,350000000.0,0.1934,80.66
ERGP30238238,"RENOVATION OF ORO AGO, OMUPO, ERIN-ILE, OMU ARAN AND AJASSE KINGSHIP'S PALACE IN KWARA SOUTH (PHASE 2)",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,140000000.0,0.322,67.8
ERGP30238241,"CONSTRUCTION AND REDEVELOPMENT OF KINGSHIP PALACES AND CULTURAL CENTRE IN AJASSE, SANMORA, EKAN-MEJE, IJAN, ESIE AND ORO COMMUNITIES IN KWARA",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,350000000.0,0.3045,69.55
ERGP30238246,"CONSTRUCTION OF DRAINAGE CHANNELS AND EROSION CONTROL IN ISALE OJA, OWODE MARKET AND AFELE AREA, OJOMU DISTRICT AREAS OF OFFA L.G.A., KWARA",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,315000000.0,0.1914,80.86
ERGP30238249,"CONSTRUCTION OF ADMINISTRATIVE OFFICES FOR DISTRICT HEADS IN OFFA L.G.A, KWARA SOUTH",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,210000000.0,0.2502,74.98
ERGP30238251,"CONSTRUCTION OF HOSTEL, CLASSROOM AND ADMINISTRATIVE FACILITY FOR FOMWAN SCHOOL FOR SPECIAL NEEDS IN OFFA, L.G.A OF KWARA SOUTH",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,175000000.0,0.295,70.5
ERGP30238256,"CONSTRUCTION OF ULTRA-MODERN MULTI-STOREY CLASSROOMS FOR STEM EDUCATION IN AJASSE, OFFA, & SHARE AREAS OF KWARA SOUTH",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,315000000.0,0.2525,74.75
ERGP30238260,CONSTRUCTION OF IGBONMINA RADIO STATION HALL IN PAMO/OBA/SABAJA AREA OF KWARA SOUTH SENATORIAL DISTRICT,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,175000000.0,0.1789,82.11
ERGP30238266,"DEVELOPMENT AND CONSTRUCTION OF FENCE, BOREHOLE, ADMINISTRATIVE FACILITIES AND SOLAR LIGHT FOR ITIHAD CEMETERY IN BOLORUNDO AREA OF KWARA",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,105000000.0,0.1891,81.09
ERGP30238269,"CONSTRUCTION AND REHABILITATION OF OJA OKE/IDI OGUN ROAD IN ISANLU -ISIN, ISIN LOCAL GOVERNMENT AREA, KWARA SOUTH",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,140000000.0,0.3676,63.24
ERGP30238273,CONSTRUCTION AND DEVELOPMENT OF MARKET STALL AND FACILITIES FOR AGRO- MARKET IN ERIN ILE COMMUNITY OF KWARA SOUTH SENATORIAL DISTRICT,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,140000000.0,0.1781,82.19
ERGP30238278,"CONSTRUCTION OF ULTRA-MODERN MARKET AND FACILITIES AT ILEMONA, OYUN L. G.A OF KWARA SOUTH SENATORIAL DISTRICT",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,175000000.0,0.2295,77.05
ERGP30238281,"PROVISION AND INSTALLATION OF 500KVA TRANSFORMERS IN SELECT LOCATIONS OF KWARA SOUTH, KWARA STATE",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,210000000.0,0.2866,71.34
ERGP30238287,"SUPPLY OF AGRICULTURAL GRAINS TO ECONOMIC DISADVANTGED PEOPLE IN ISIN, OYUN & IREPODUN LGAS IN KWARA SOUTH SENATORIAL DISTRICT",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,105000000.0,0.2511,74.89
ERGP30238288,"PROVISION AND SUPPLY OF AGRICULTURE GRAINS FOR POVERTY ALLIEVATION IN EKITI, OKE ERO, OFFA AND IFELODUN LGAS IN KWARA SOUTH SENATORIAL DISTRICT",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,105000000.0,0.2958,70.42
ERGP30238293,PROJECT LIGHT UP KWARA SOUTH: SPECIAL INTERVENTION THROUGH SUPPLY AND INSTALLATION OF ALL-IN-ONE SOLAR STREETLIGHT IN SELECTED COMMUNITIES OF,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,140000000.0,0.229,77.1
ERGP30238294,REHABILITATION OF SOME SELECTED KAMSUL SALATI MASJIDS ACROSS THE 15 LGAs IN KANO CENTRAL SENATORIAL DISTRICT.,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,70000000.0,0.1754,82.46
ERGP30238296,REHABILITATION AND UPGRADE OF GANDUN ALBASA PRIMARY HEALTH CARE AND RENOVATION OF DAURAWA PRIMARY SCHOOL IN KANO CENTRAL SENATORIAL,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,105000000.0,0.2744,72.56
ERGP30238297,"SUPPLY OF GRAINS TO RURAL COMMUNITIES AFFECTED BY LAKUREWA ARMED INVADERS IN AUGIE LGA, AREWA LGA, KEBBI NORTH SENATORIAL DISTRICT KEBBIÃ",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,140000000.0,0.2406,75.94
ERGP30238298,"SUPPLY OF FERTILIZER AND LIVESTOCK FEED TO RURAL COMMUNITIES DISPOSSESSED BY LAKURAWA ARMED INVADERS IN AREWA AND AUGIE LGA, KEBBI NORTH",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,350000000.0,0.3485,65.15
ERGP30238299,PROVISION/SUPPLY OF GRAINS TO FARMERS IN RURAL AREAS OF (6) SIX GEO- POLITICAL ZONES OF THE FEDERATION LOT (1-3),FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,1050000000.0,0.252,74.8
ERGP30238300,SUPPLY OF GRAINS TO FARMERS IN RURAL COMMUNITIES OF SOUTH SOUTH ZONES LOT (A-C),FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,1050000000.0,0.136,86.4
ERGP30238301,PROVISION/SUPPLY OF GRAINS TO SELECTED AREAS OF SOUTH WEST GEO-POLITICAL ZONES LOT (1-3),FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,1050000000.0,0.2443,75.57
ERGP30238303,SUPPLY OF GRAINS TO FARMERS IN SELECTED RURAL COMMUNITIES OF SOUTH EAST STATES (A-C),FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,1050000000.0,0.1535,84.65
ERGP30238304,PROVISION/SUPPLY OF GRAINS TO SELECTED AREAS OF COMMUNITIES IN NIGER DELTA REGIONS,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,1050000000.0,0.3895,61.05
ERGP30238305,SUPPLY OF GRAINS TO RURAL FARMING AREAS OF SELECTED LOCATIONS OF SOUTHERN GEO-POLITICAL ZONE,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,1050000000.0,0.2216,77.84
ERGP30238306,PROVISION/SUPPLY OF GRAINS TO RURAL FARMERS IN VARIOUS COMMUNITIES TO CUSHION HUNGER IN SOUTHERN STATE OF NIGERIA (1-2),FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,700000000.0,0.3379,66.21
ERGP30238308,"""RENEWABLE ENERGY FOR SELECTED COMMUNITIES IN OGUN EAST SENATORIAL DISTRICT (MULTIPLE LOTS) """,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,175000000.0,0.3051,69.49
ERGP30238309,"PROVISION AND INSTALLATION OF SOLAR STREET LIGHTS IN OKEERE,AKATA ODOERE, KOGI STATE",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,350000000.0,0.2324,76.76
ERGP30238310,"SUPPLY OF FARM IMPLEMENTS TO OKEERE,AKATA ODOERE, KOGI STATE
",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,350000000.0,0.3696,63.04
ERGP30238311,"RENOVATION AND EQUIPPING OF IDUMUJE-UGBOKO MEDICAL CENTRE, DELTA STATE
",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,245000000.0,0.3247,67.53
ERGP30238313,"CONSTRUCTION OF 11 KILOMETERES EARTH ROAD INCLUDING A 3 SPAN BRIDGE ATCH.9PLUS, JEJE, TAKA LAFIA ROAD, NASSARAWA STATE",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,1400000000.0,0.2956,70.44
ERGP30238314,"CONSTRUCTION OF SHONIBARE FEEDER ROAD, IGBEBA VILLAGE, IJEBU ODE OGUN STATE",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,140000000.0,0.2948,70.52
ERGP30238315,SUPPLY AND INSTALLATION OF SOLAR STREET LIGHT IN IGBEBA VILLAGE ANF ITS ENVIRONS,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,210000000.0,0.1859,81.41
ERGP30238316,CONSULTANCY SERVICE FOR THE ESTABLISHMENT OF ORGANIC FERTILIZER PROCESSING FACILITIES IN SIX GEOPOLITICAL ZONES IN NIGERIA,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,210000000.0,0.474,52.6
ERGP30238317,SOCIAL DEVELOPMENT GOALS SDGS: CONSTRUCTION AND REHABILITATION OF SELECTED TOWNSHIP ROADS ACROSS THE SIX GEOPOLITICAL ZONES OF THE COUNTRY,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,70000000.0,0.4013,59.87
ERGP30238318,"SOCIAL DEVELOPMENT GOALS SDGS2: CONSTRUCTION AND REHABILITATION OF SOLAR-POWERED BOREHOLES, MOTORIZED BOREHOLES, AND PROVISION OF POVERTY",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,35000000.0,0.265,73.5
ERGP30238319,"SOCIAL DEVELOPMENT GOALS SDGS 3: SUPPLY AND INSTALLATION OF 3-IN-1 SOLAR STREET LIGHTS, TRANSFORMERS AND MATERNITIES/ PRIMARY HEALTH CENTRES IN",FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,35000000.0,0.2663,73.37
