code,mda_code,agency,ergp_line_item,status,amount,mandate_alignment,alignment,reason,predicted_class,prob_outside,prob_within,flag_for_review
ERGP15234843,111009001,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),"""OUTSTANDING FOR INFRASTRUCTURE DEVELOPMENT OF THE NEW ACADEMY, ABUJA (JB PLC CONSULTANTS) """,ONGOING,490000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000707598,0.9992924,FALSE
ERGP15234844,111009001,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),"""PURCHASE AND FIREPROOF SECURITY SAFE AND CABINETS """,ONGOING,210000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000720678,0.9992793,FALSE
ERGP15234845,111009001,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),"""INFRASTRUCTURE DEVELOPMENT OF NEW ACADEMY,
ABUJA FOR AN ADDITIONAL 10 HECTARES """,ONGOING,2100000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000793194,0.99920684,FALSE
ERGP15234846,111009001,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),"""AWARD OF CONSULTANCY FOR NEW ACADEMY, ABUJA ADDITIONAL 10 HECTARES AND MAIN BUILDING """,ONGOING,700000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000812019,0.999188,FALSE
ERGP15234847,111009001,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),"""COMPUTER SOFTWARE/ HARDWARE ACQUISITION AND
FORENSIC """,ONGOING,700000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000619006,0.99938095,FALSE
ERGP15234848,111009001,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),DESIGN AND CONSTRUCTION OF KANO OFFICE,ONGOING,3500000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000556927,0.9994431,FALSE
ERGP15112815,111009002,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PURCHASE OF COMPUTER SOFTWARE AND HARDWARE,ONGOING,710500000.00,Within MDA Mandate,YES,Assessment pending,1,0.000406066,0.9995939,FALSE
ERGP15191948,111009002,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PURCHASE OF SECURITY EQUIPMENT (HARDWARE),ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000413832,0.99958616,FALSE
ERGP15225567,111009002,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),"PURCHASE OF OFFICE FURNITURE , FITTINGS AND EQUIPMENT FOR THE HEAD OFFICE AND PROPSED TRAINING
SCHOOL",ONGOING,420280929.00,Within MDA Mandate,YES,Assessment pending,1,0.000419392,0.99958056,FALSE
ERGP30196433,111009002,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PURCHASE OF MOTOR VEHICLES,ONGOING,490000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000416191,0.9995838,FALSE
ERGP15225464,111010001,BUREAU OF PUBLIC PROCUREMENT (BPP),DIRECT PURCHASE OF OPERATIONAL VEHICLES,ONGOING,336000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.97717583,0.02282413,TRUE
ERGP15225544,111010001,BUREAU OF PUBLIC PROCUREMENT (BPP),PROVISION OF OFFICE FURNITURES AND FITTINGS,ONGOING,38621836.00,Within MDA Mandate,YES,Assessment pending,1,0.000618385,0.99938154,FALSE
ERGP15225564,111010001,BUREAU OF PUBLIC PROCUREMENT (BPP),PROCUREMENT OF PHOTOCOPIER MACHINE,ONGOING,31500000.00,Within MDA Mandate,YES,Assessment pending,1,0.015667604,0.98433244,FALSE
ERGP15225585,111010001,BUREAU OF PUBLIC PROCUREMENT (BPP),PROCUREMENT OF DESKTOP COMPUTERS AND LAPTOPS,ONGOING,56000000.00,Within MDA Mandate,YES,Assessment pending,1,0.001043169,0.9989568,FALSE
ERGP15225657,111010001,BUREAU OF PUBLIC PROCUREMENT (BPP),PROCUREMENT AUDIT,ONGOING,140000000.00,Within MDA Mandate,YES,Assessment pending,1,0.011894101,0.9881059,FALSE
ERGP15225678,111010001,BUREAU OF PUBLIC PROCUREMENT (BPP),MONITORING AND SURVEILLANCE,ONGOING,140000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000495025,0.9995049,FALSE
ERGP15225729,111010001,BUREAU OF PUBLIC PROCUREMENT (BPP),POWER INFRASTRUCTURE,ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.005644044,0.994356,FALSE
ERGP15225776,111010001,BUREAU OF PUBLIC PROCUREMENT (BPP),ELECTRONIC DOCUMENT STORAGE AND ARCHIVING SYSTEM,ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000448164,0.99955183,FALSE
ERGP15225799,111010001,BUREAU OF PUBLIC PROCUREMENT (BPP),UPGRADE OF BPP WEBSITE,ONGOING,21000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000614317,0.9993857,FALSE
ERGP15225845,111010001,BUREAU OF PUBLIC PROCUREMENT (BPP),"NIGERIA OPEN CONTRACTING PORTAL (NOCOPO)
UPGRADE FOR E-PROCUREMENT SYSTEM.",ONGOING,35000000.00,Within MDA Mandate,YES,Assessment pending,1,0.002876991,0.99712294,FALSE
ERGP15225889,111010001,BUREAU OF PUBLIC PROCUREMENT (BPP),BPP OPERATIONS WORKFLOW UPGRADE,ONGOING,35000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000711955,0.999288,FALSE
ERGP15225932,111010001,BUREAU OF PUBLIC PROCUREMENT (BPP),SUPPLIER MARKET PRICE CHECKER PORTAL UPGRADE,ONGOING,35000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000710722,0.9992893,FALSE
ERGP15225971,111010001,BUREAU OF PUBLIC PROCUREMENT (BPP),PURCHASE OF MEDIA AUDIO VISUAL EQUIPMENT,ONGOING,21000000.00,Within MDA Mandate,YES,Assessment pending,1,0.00463698,0.995363,FALSE
ERGP27225524,111010001,BUREAU OF PUBLIC PROCUREMENT (BPP),CONSTRUCTION OF PORTA CABIN,ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99982053,0.000179494,TRUE
ERGP20269504,111010001,BUREAU OF PUBLIC PROCUREMENT (BPP),INFRASTRUCTURE DEVELOPMENT,ONGOING,20000000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000775752,0.9992242,FALSE
ERGP10201638,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),ALTERNATIVE POWER GENERATION - SOLAR,ONGOING,92750000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99617577,0.003824198,TRUE
ERGP15201669,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),RESEARCH STUDY ON ANTI-CORRUPTION PROGRAM,ONGOING,94478896.00,Outside MDA Mandate,NO,Assessment pending,0,0.99980897,0.00019101,TRUE
ERGP15234849,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),"TRAINING AND CAPACITY BUILDING FOR SENATE PUBLIC
ACCOUNTS COMMITTEE",ONGOING,45069492.00,Outside MDA Mandate,NO,Assessment pending,0,0.99979025,0.000209771,TRUE
ERGP2168035,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),OIL AND GAS INDUSTRY AUDIT PROJECT,ONGOING,136954169.00,Within MDA Mandate,YES,Assessment pending,1,0.000418143,0.9995819,FALSE
ERGP27195103,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PURCHASE OF FURNITURE AND FITTINGS FOR NEWLY ACQUIRED OFFICE BUILDING,ONGOING,78274789.00,Within MDA Mandate,YES,Assessment pending,1,0.000424472,0.99957556,FALSE
ERGP27228669,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),NEITI HOUSE AND PREMISES IMPROVEMENT,ONGOING,122888875.00,Within MDA Mandate,YES,Assessment pending,1,0.000483834,0.9995161,FALSE
ERGP29188507,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),"FISCAL ALLOCATION AND STATUTORY DISBURSEMENT AUDIT
PROJECT",ONGOING,84393060.00,Outside MDA Mandate,NO,Assessment pending,0,0.99937147,0.000628555,TRUE
ERGP29195100,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),"PURCHASE AND UPGRADE OF ICT EQUIPMENTS AND
SOFTWARE",ONGOING,67200000.00,Within MDA Mandate,YES,Assessment pending,1,0.000488267,0.9995117,FALSE
ERGP29195101,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PURCHASE OF COMMUNICATION EQUIPMENT,ONGOING,67264917.00,Within MDA Mandate,YES,Assessment pending,1,0.000436829,0.99956316,FALSE
ERGP29201714,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PURCHASE OF PHOTOCOPYING MACHINES,ONGOING,56840000.00,Within MDA Mandate,YES,Assessment pending,1,0.000422419,0.9995776,FALSE
ERGP29201715,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PURCHASE OF 20 SHREDDING MACHINES,ONGOING,11200000.00,Within MDA Mandate,YES,Assessment pending,1,0.000562579,0.9994374,FALSE
ERGP29201718,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PURCHASE OF COMPUTER,ONGOING,75600000.00,Within MDA Mandate,YES,Assessment pending,1,0.00044396,0.999556,FALSE
ERGP30188510,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PURCHASE OF PROJECT VEHICLES,ONGOING,115500000.00,Within MDA Mandate,YES,Assessment pending,1,0.000451877,0.99954814,FALSE
ERGP30195160,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),RESEARCH STUDIES ON EXTRACTIVE INDUSTRY,ONGOING,147336000.00,Within MDA Mandate,YES,Assessment pending,1,0.000398496,0.99960154,FALSE
ERGP30201642,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PURCHASE OF LIBRARY BOOKS AND EQUIPMENT,ONGOING,27036148.00,Outside MDA Mandate,NO,Assessment pending,0,0.9881491,0.011850909,TRUE
ERGP30226815,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),"CAPACITY DEVELOPMENT ON NATURAL RESOURCE
GOVERNANCE PROJECT",ONGOING,192734920.00,Within MDA Mandate,YES,Assessment pending,1,0.000435339,0.9995647,FALSE
ERGP30228678,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PMS CONSUMPTION STUDY,ONGOING,136860850.00,Within MDA Mandate,YES,Assessment pending,1,0.000440479,0.99955946,FALSE
ERGP30228716,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),IMPACT ASSESEMENT OF EITI IMPLEMENTATION IN NIGERIA,ONGOING,88900000.00,Within MDA Mandate,YES,Assessment pending,1,0.000401779,0.9995982,FALSE
ERGP3188508,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),ESTABLISHMENT OF EXTRACTIVE INDUSTRY DATA CENTRE,ONGOING,117376192.00,Within MDA Mandate,YES,Assessment pending,1,0.000414624,0.99958533,FALSE
ERGP3195102,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),SOLID MINERALS INDUSTRY AUDIT PROJECT,ONGOING,89190861.00,Within MDA Mandate,YES,Assessment pending,1,0.000511004,0.99948895,FALSE
ERGP10101060,111048001,NIGERIA ATOMIC ENERGY COMMISSION & ITS CENTRES,PLANNING AND DEVELOPMENT OF NUCLEAR POWER PLANT AND MULTIPURPOSE RESEARCH REACTOR INFRASTRUCTURE,ONGOING,175000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000443667,0.99955636,FALSE
ERGP23101247,111048001,NIGERIA ATOMIC ENERGY COMMISSION & ITS CENTRES,GRADUATE AND UNDER GRADUATE DEGREE PROGRAMMES IN NUCLEAR SCIENCE AND ENGINEERING,ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000445005,0.99955493,FALSE
ERGP30125462,111048001,NIGERIA ATOMIC ENERGY COMMISSION & ITS CENTRES,PROJECT MONITORING AND EVALUATION,ONGOING,35000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000432104,0.9995679,FALSE
ERGP30172466,111048001,NIGERIA ATOMIC ENERGY COMMISSION & ITS CENTRES,"REHABILITATION OF EXISTING STRCUTURES LABORATORIES OFFICES AND PROCUREMENT OF EQUIPMENT AT THE
NUCLEAR RESEARCH CENTRES",ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000445477,0.99955446,FALSE
ERGP30224149,111048001,NIGERIA ATOMIC ENERGY COMMISSION & ITS CENTRES,"MARKETING ADVOCACY AND UPGRADE ACTIVITIES FOR THE USE OF GAMMA IRRADIATION FACILITY (GIF) AT NTC SHEDA
AND MPRR",ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000443362,0.9995566,FALSE
ERGP9101264,111048001,NIGERIA ATOMIC ENERGY COMMISSION & ITS CENTRES,"PAYMENT OF NATIONAL OBLIGATION TO IAEA AFRA AND OTHER INTERNATIONAL ORGANISATIONS AND COUNTERPART FUNDING OF TECHNICAL COOPERATION
PROJECTS",ONGOING,140000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000687462,0.9993125,FALSE
ERGP9101267,111048001,NIGERIA ATOMIC ENERGY COMMISSION & ITS CENTRES,"PAYMENT OF NATIONAL OBLIGATIONS TO CTBTO AND
OTHER INTERNATIONAL ORGANISATIONS AND CUNTERPART FUNDING OF TECHNICAL PROJECTS",ONGOING,30163162.00,Within MDA Mandate,YES,Assessment pending,1,0.003634139,0.9963658,FALSE
ERGP1224383,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)",LAND/BUSH CLEARING OF NALDA FARMS IN SOME STATES,ONGOING,1400000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000388088,0.9996119,FALSE
ERGP1224387,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)",LAND PREPERATION OF NALDA FARMS IN SOME STATES,ONGOING,140000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000384765,0.9996152,FALSE
ERGP1224390,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","EXCAVATION OF TRENCHES ALONG NALDA FARMS IN SOME
STATES",ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000394147,0.99960583,FALSE
ERGP1224391,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","PROCUREMENT OF SEEDS, FERTILIZERS, AGROCHEMICALS AND INPUTS TO NALDA EXISTING FARMS",ONGOING,56000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000400422,0.99959964,FALSE
ERGP1224393,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","PROCUREMENT OF AGRICULTURAL WORKING MATERIALS -
(KNAPSACKS, WHEEL BARROWS, RAINCOATS, RAINBOOTS, SAFETY BOOTS ETC)",ONGOING,36487500.00,Within MDA Mandate,YES,Assessment pending,1,0.000406223,0.9995938,FALSE
ERGP1224397,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)",MONITORING AND SECURING OF CULTIVATED FARMLANDS AND ON-FARM INFRASTRUCTURES IN STATES WITH PROJECTS,ONGOING,56000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000398841,0.9996012,FALSE
ERGP1224400,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","NALDA STAFF ENHANCEMENT ON REMOTE SENSING AND
EFFECTIVE USE OF UAVs (UNMANNED AERIAL VEHICLES) FOR AGRICULTURAL PURPOSES",ONGOING,35000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000399168,0.9996008,FALSE
ERGP1224402,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","NALDA STAFF ENHANCEMENT FOR DIGITILIZATION OF
NALDA HEADQUARTERS OFFICE",ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000422696,0.99957734,FALSE
ERGP1224404,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)",PROCUREMENT OF OFFICE EQUIPMENT FOR DIGITALIZATION OF NALDA HEADQUARTERS AND STATE OFFICES,ONGOING,175000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000409801,0.9995902,FALSE
ERGP1224406,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","INSTALLATION OF INTERNET SERVICE HARDWARE AND SOFTWARE IN NALDA HQ OFFICE AND OTHER LOCATIONS (INCLUDING FIBER OPTICS, SWITCHES, ROUTERS, ACTIVE
AND REDUNDANT INTERNET LINES ETC)",ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000495009,0.99950504,FALSE
ERGP1224410,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","PROCUREMENT OF MOTORCYCLES AND CARGO TRICYCLES FOR FARM SUPERVISION FARMLAND IN SOME
STATES",ONGOING,60480000.00,Within MDA Mandate,YES,Assessment pending,1,0.000388755,0.9996113,FALSE
ERGP1224412,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","PROCUREMENT OF ON-FARM INFRASTRUCTURES (PRE-
FABRICATED CONTAINERS) FOR MOBILE FARMHOUSE AND ON-FARM STORAGE IN NALDA FARMS",ONGOING,98490000.00,Within MDA Mandate,YES,Assessment pending,1,0.000404392,0.9995956,FALSE
ERGP1224415,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","CONSTRUCTION OF SOLAR POWERED BOREHOLES AND OVERHEAD TANK IN NALDA FARMS AND CLUSTERS IN SOME
STATES",ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000386881,0.9996131,FALSE
ERGP1224419,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","CONSTRUCTION OF SOLAR POWERED TUBEWELLS FOR
IRRIGATION IN NALDA FARMS IN SOME STATES",ONGOING,35000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000385834,0.9996141,FALSE
ERGP1224423,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","PROCUREMENT OF 2 NOS 235 HP EARTH MOVING EQUIPMENT( BULLDOZERS) FOR BUSH CLEARING FOR NALDA
FARMS",ONGOING,630000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000398389,0.99960166,FALSE
ERGP1224426,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","PROCUREMENT OF 1 NOS 20 TONS EXCAVATORS FOR
WORKS IN NALDA FARMS",ONGOING,245000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000391295,0.9996087,FALSE
ERGP1224430,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","PROCUREMENT OF 4 NOS OFFICIAL VEHICLES FOR NALDA
HEADQUARTERS",ONGOING,420000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000401422,0.99959856,FALSE
ERGP1224431,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","PROCUREMENT OF 6 NOS MODERN WORKSHOP TOOLS FOR
NALDA FARMS",ONGOING,7000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000395716,0.9996043,FALSE
ERGP1224436,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","PROCUREMENT OF 1 NOS 10 TONS MAINTENANCE TRUCK
FOR NALDA FARMS",,52500000.00,Within MDA Mandate,YES,Assessment pending,1,0.000394291,0.9996057,FALSE
ERGP1224439,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","DESIGN AND CONSTRUCTION OF 1 NOS WAREHOUSE FOR
STORAGE OF QUIPMENTS AND MATERIALS",ONGOING,175000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000438512,0.9995615,FALSE
ERGP1224443,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","RENT/RENOVATION OF NALDA HEADQUARTERS FOR OFFICE
ACCOMODATION",ONGOING,245000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000407027,0.99959296,FALSE
ERGP1224445,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)",FURNISHING OF NALDA HEADQUARTERS OFFICE,ONGOING,140000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000403393,0.99959666,FALSE
ERGP1224448,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)",FURNISHING OF NALDA STATE OFFICES,ONGOING,52500000.00,Within MDA Mandate,YES,Assessment pending,1,0.000397168,0.99960285,FALSE
ERGP1224450,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","MONITORING AND EVALUATION OF PROJECTS (INCLUDING CONSULTANCY SERVICE FOR EXTERNAL AUDITORS AND
OTHER SERVICES)",ONGOING,105000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000413605,0.9995864,FALSE
ERGP1224453,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","DESIGN, CONSTRUCTION,DEVELOPMENT AND PROVISION OF STRUCTURES AT NALDA INSTITUTES OF AGRIBUSINESS AND
ENTREPRENEURSHIP",ONGOING,175000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000395177,0.9996049,FALSE
ERGP1224456,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","DESIGN AND CONSTRUCTION OF 1 NOS NALDA CLUSTERED
FISH FARMS",ONGOING,175000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000391559,0.99960846,FALSE
ERGP1224458,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","CONSTRUCTION OF FARM HOSTELS/FARM HOUSING UNITS
FOR FARMERS",ONGOING,15747386.00,Within MDA Mandate,YES,Assessment pending,1,0.000408143,0.9995919,FALSE
ERGP1224461,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","CONSTRUCTION OF EROSION CONTROL STRUCTURES AND
MEASURES ON NALDA FARMS",ONGOING,14000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000393051,0.999607,FALSE
ERGP1224462,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","PROVISION OF ON-FARM SOLAR POWERED LIGHTNING ON
NALDA FARMS",ONGOING,14000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000480221,0.9995198,FALSE
ERGP1224465,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)",CONSTRUCTION OF RURAL FARM ACCESS ROADS FOR NALDA FARMS,ONGOING,14000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000390622,0.9996094,FALSE
ERGP1233611,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","PROMOTION OF BIODIVERSITY: DEVELOPMENT OF PLANTATIONS - BANANA, TEAK TREES AND CASHEW TREES TO ENHANCE YIELD AND CONTIBUTE TO FOOD AND FIBRE SECURITY",ONGOING,175000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000415701,0.99958426,FALSE
ERGP1233612,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","PROMOTION OF BIODIVERSITY:REARING AND HARVESTING OF HONEY BEES AND RELATED PRODUCTS (APICULTURE) TO ENHANCE POLLINATION AND BIODIVERSITY IN OUR FARMS - BEE KIT & EQUIPMENT, PACKAGING MACHINE FOR HONEY
BEE PRODUCE",ONGOING,175000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000411895,0.9995881,FALSE
ERGP1234850,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)",PROVISION AND SUPPLY OF FERTILIZERS TO FARMERS ACROSS KADUNA NORTH LGAS.,ONGOING,245000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000438234,0.9995617,FALSE
ERGP1234851,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","PROVISION OF GRAINS AND OTHER ITEMS TO THE PEOPLE
OF KAWO, GUMAWA, GETSO, KWAMI AND OTHER RELATED AREAS",ONGOING,350000000.00,Within MDA Mandate,YES,Assessment pending,1,0.00062864,0.99937135,FALSE
ERGP1234852,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","CONSTRUCTION OF RURAL ACCESS ROAD IN AGRICULTURAL AREAS OF KARGO, KEKUKA, D/BULUM AND OTHER RURAL AREAS",ONGOING,350000000.00,Within MDA Mandate,YES,Assessment pending,1,0.00152345,0.99847656,FALSE
ERGP1234853,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","CONSTRUCTION OF RURAL ROADS TO ENHANCE RURAL DEVELOPMENT IN KUKU, GODIYA, ROMO AND OTHER
ASSOSIATED AREAS",ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.999835,0.00016494,TRUE
ERGP1234854,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","CONSTRUCTION OF ROADS CONNECTING FARMING SETTLEMENTS IN WARRI, G-GADA, TSAURE AND OTHER
RELATED ROADS",ONGOING,350000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000410235,0.99958974,FALSE
ERGP1234855,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","SUPPLY OF FERTILIZER AND OTHER FARM INPUTS IN FARMING AREAS OF LAKWAYA, KARA, G/DUNIYA AND OTHER SURRONDING AGRICULTURAL AREAS",ONGOING,350000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000397001,0.999603,FALSE
ERGP1234856,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","SUPPLY OF LIGHTENING INFRASTRUCTURE TO ENHANCE
SECURITY IN THE FARMING SETTLEMENTS OF F/RUWA, GOGORI, D-ISA AND B-DAKO",ONGOING,350000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000442368,0.9995577,FALSE
ERGP1234857,111056001,"NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY
(NALDA)","AQUATEC AND FARMS DEVELOPMENT IN RURAL COMMUNITIES IN LAGOS EAST SENATORIAL DISTRICT,
LAGOS STATE",ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000525292,0.9994747,FALSE
